,total_time,time,score,loo_duration,alpha_CI,PVA,R2,RMSE,mean_err_abs,max_err_abs,mean_err_quant05,mean_err_quant95,mean_err_quant99,pred_time,noise
62,13.008394241333008,0.0,-1291.2790156949989,0.007035493850708008,0.9995488,-2.9989067332050503,-1482643.6477425569,0.07127021495449419,0.047748642062325035,1.9822100834373824,0.0032403001433110546,0.14766336337095243,0.23942415598912295,,
63,13.117077112197876,0.0,-1321.9475078007517,0.0064585208892822266,0.999596,-3.0030874861283894,-1506394.9231187485,0.07096377913905999,0.04766489823333394,1.9566126768485748,0.003306884866528876,0.14669321688926257,0.2391115723719634,,
64,13.226121664047241,0.0,-1277.574071674791,0.006310701370239258,0.9995931,-2.9856266229654738,-1536136.3300646304,0.07163724012527052,0.0482583216755114,1.9601405736045747,0.003131140542774206,0.14919049873419665,0.2397727081934636,,
65,13.334920406341553,0.0,-1286.945836671138,0.006422758102416992,0.99953884,-2.984138693573199,-1494530.280894969,0.07152174694951474,0.04817614370921875,1.957068813214389,0.0031695676083081273,0.14716592395792136,0.24048701186211616,,
66,13.444414615631104,0.0,-1254.3761325679475,0.006654262542724609,0.99953544,-2.9508343799608894,-1546387.9761139855,0.07409139329105144,0.04950001465047616,1.9288136530047826,0.003210817071358807,0.1521871683765426,0.2503318548747633,,
67,13.553041458129883,0.0,-1225.6569095704044,0.006112337112426758,0.99950594,-2.9400499251185637,-1585379.684384724,0.07494429129286229,0.05013764019256709,1.9594287303306397,0.0034818300498682953,0.1535846936918568,0.2537516945592454,,
68,13.660666704177856,0.0,-1223.1317740415216,0.00642848014831543,0.99950224,-2.9180133962775154,-1643176.6864109202,0.07603085242444955,0.050920133174173404,1.9753065091239437,0.0034691295273451715,0.15595930061245863,0.2568523901445597,,
69,13.76810908317566,0.0,-1190.882681880393,0.005647182464599609,0.9994721,-2.903550362283701,-1679809.3920866516,0.07672306483762989,0.051440540911616796,1.9617007778560016,0.0035198967563080945,0.15799498784574628,0.25823297511648396,,
70,13.876497507095337,0.0,-1206.234530416026,0.005837917327880859,0.9999734,-4.181325964610654,0.9922299623116735,0.08803982986859354,0.0683682299578597,1.802212173895834,0.005159676168363547,0.16324155994201747,0.2486379224897668,0.48848867416381836,3.3882148692194815e-06
71,14.502713441848755,0.0,-1208.7727228200895,0.005967855453491211,0.9995444,-2.8947825890539836,-1859114.9085058975,0.07743296170137894,0.05232050101703058,1.9483887266039512,0.003559127248220729,0.1602552415799871,0.2574261752284929,,
72,14.61131739616394,0.0,-1211.8922403456743,0.005604743957519531,0.9995408,-2.885664285501239,-1863445.5093575525,0.07776107104233448,0.05268770673284136,1.9332772547354617,0.0037136955781041,0.16055144812341127,0.258053627066034,,
