,total_time,time,score,loss,n_iter,train_duration,loo_duration,alpha_CI,PVA,R2,RMSE,mean_err_abs,max_err_abs,mean_err_quant05,mean_err_quant95,mean_err_quant99,pred_time,noise
32,5129.033431529999,0.0,-1480.7040071031772,,,,0.011248588562011719,0.7919304,0.9386402099162392,0.9988077895413999,0.034528400753583266,0.022911541771163158,0.820302159594933,0.0014145882023045015,0.07291806008405362,0.11954252280649182,,
33,5129.152359247208,0.0,-1455.6415463368721,,,,0.010667085647583008,0.79015267,0.9438611664859394,0.9987910817835771,0.03476950123920187,0.02307374013109935,0.8180830888855954,0.0013968352605014383,0.07364618631951828,0.12031552217353868,,
34,5129.271853208542,0.0,-1447.9908679211958,,,,0.01109170913696289,0.7867888,0.9562390499351975,0.9987718643359214,0.03504476657189588,0.02330061653477425,0.8151830117955445,0.0014756045600483165,0.07416271757037605,0.12107797975110926,,
35,5129.389092206955,0.0,-1462.2155344416676,,,,0.010694026947021484,0.7854624,0.9565599329051022,0.9987654473783356,0.03513620101354667,0.023405691342826943,0.8143222765814568,0.0014738135130664544,0.07429982875438298,0.12082823977349447,,
36,5129.50900387764,0.0,-1429.446643859539,,,,0.010611534118652344,0.7838665,0.9651006299227599,0.9987575131192453,0.03524892737027085,0.023550137328823818,0.8131634927615867,0.001505453964834815,0.07454396637814346,0.12133778504683691,,
37,5129.626133680344,0.0,-1438.7189949134413,,,,0.010023355484008789,0.78390837,0.9672873732518958,0.9987485186616345,0.03537628214447651,0.02365632993814051,0.8147920130786268,0.0015366668735619395,0.07505740839312336,0.12141141098136314,,
38,5129.7435920238495,0.0,-1434.1818666923093,,,,0.010631561279296875,0.7831812,0.9756279526915768,0.9987261599677478,0.03569089564934305,0.023857957776693983,0.8096810062734319,0.001651323644891711,0.07590008240027624,0.12251495778850778,,
39,5129.859745979309,0.0,-1420.3047537919756,,,,0.010169506072998047,0.7844668,0.9692975734285241,0.9987214744952945,0.035756475003910895,0.02388051278079807,0.8109438465154717,0.0016189256795239894,0.07622680632946006,0.12242259600326345,,
40,5129.977028608322,0.0,-1428.85219825641,,,,0.010177373886108398,0.58536583,5.056181471440565,0.9955717071792148,0.06617497576673825,0.05410043052296208,0.9739392656039692,0.004522376767225136,0.11368391146433227,0.16220017050232333,0.2351067066192627,2.4426308426569074e-05
41,5130.360543727875,0.0,-1442.2508269409127,,,,0.010136127471923828,0.7813371,0.984198387654743,0.9986936903455368,0.036142906004682805,0.02419804698631026,0.8136477026470819,0.0014923958258908894,0.07720442517853794,0.12429990291209557,,
42,5130.475850582123,0.0,-1444.0920343994076,,,,0.01015782356262207,0.781956,0.9807593308869402,0.9986924512188845,0.03616004398663629,0.02422297216056712,0.8033299390867824,0.0015161516234601811,0.07732728259492097,0.12334432856993337,,
43,5130.591045856476,0.0,-1469.3211490979295,,,,0.009726285934448242,0.7803555,0.9794711423089292,0.998685235058212,0.03625968755778379,0.024294701013144532,0.8225095375051098,0.0015401958778584902,0.07725943771747228,0.12420199073335833,,
44,5130.707308769226,0.0,-1420.1912090798883,,,,0.009734392166137695,0.78130895,0.9810045507530228,0.99869533472598,0.0361201505259887,0.024335832753829157,0.6822743182051602,0.0015852966009883374,0.07701458433533438,0.12448524414976991,,
45,5130.822700023651,0.0,-1412.3186709620472,,,,0.009302139282226562,0.7796837,0.990380817958023,0.9986809070438276,0.03631931932418837,0.024511790202545434,0.680359460445837,0.0015913091214306817,0.0776935979205932,0.12476631548120778,,
46,5130.9372651577,0.0,-1423.863589907275,,,,0.009536027908325195,0.77702594,0.9943508568973685,0.998665514576274,0.03653060940808268,0.024665198223941368,0.6757135796847067,0.0015866164745699297,0.07835297957387563,0.1254169866728935,,
47,5131.049835920334,0.0,-1432.6533783736627,,,,0.009252309799194336,0.77245575,1.0122855178145906,0.9986185985358434,0.0371672095287832,0.025054610780687086,0.6754009678941083,0.001596264126231122,0.0797286487775186,0.127753696375064,,
48,5131.1648116111755,0.0,-1419.8221996135019,,,,0.009200811386108398,0.7715379,1.0199312600977974,0.9986096371200152,0.037287570046663936,0.02519786547183931,0.6744766657669924,0.0016386122015076973,0.07975745043445998,0.12895177812814643,,
49,5131.277951955795,0.0,-1448.6673362578817,,,,0.008637666702270508,0.7745278,1.0087451609294196,0.9986145648957618,0.037221433398487457,0.025146076852479795,0.6706589883530565,0.001604019876569131,0.07996721600682043,0.12791755393293214,,
50,5131.393069267273,0.0,-1493.020833485341,,,,0.009294748306274414,0.52322435,5.396903428175829,0.9943163123390678,0.0751408337897734,0.0618237703850737,0.8276839972863423,0.005091062581819905,0.13141874061283854,0.17484461344277955,0.21162986755371094,2.4426308426569074e-05
51,5131.750691890717,0.0,-1421.6965442836326,,,,0.008891820907592773,0.7698026,1.0316126487821482,0.9985875659274754,0.03758236384961288,0.02543448840292758,0.6678624200781409,0.0015900627909233545,0.08096347187723787,0.12822368105781462,,
52,5131.863762378693,0.0,-1400.166343820939,,,,0.00884699821472168,0.7668545,1.0419164125813627,0.9985623650511788,0.0379161568308439,0.0256793383814221,0.6645270104380465,0.001655428091302535,0.08159375036557208,0.12940753080701156,,
53,5131.976561546326,0.0,-1408.8989689994569,,,,0.008474111557006836,0.76671535,1.0424898091256765,0.9985595307906308,0.0379535137947647,0.02573906806861247,0.6598151013322446,0.0016822420501553794,0.08133565032457299,0.12998700050732012,,
54,5132.089309692383,0.0,-1389.62692050393,,,,0.0085906982421875,0.7639432,1.0612965419879725,0.9983794118598404,0.04025652916185986,0.02623313770402328,1.9115820061117232,0.001691464515716556,0.08265330926130356,0.13211698429690927,,
55,5132.2048263549805,0.0,-1492.2337076924023,,,,0.008283853530883789,0.7638299,1.0534481805637668,0.9983718628545176,0.040350181480165344,0.02625889977403125,1.9150644320599044,0.001697515549191871,0.0828339399022216,0.1323460402798569,,
56,5132.317671537399,0.0,-1421.1733109296429,,,,0.008238554000854492,0.7646762,1.051419870222293,0.9983647471820043,0.04043825933439408,0.0263474073283537,1.9138035554540678,0.0017730028395314152,0.0831117320755209,0.1325844478146692,,
57,5132.428932666779,0.0,-1394.5963226406986,,,,0.007954835891723633,0.764397,1.0629102767674499,0.9983445180080043,0.04068761472482284,0.026523175496138467,1.9127628004308577,0.001787244177750783,0.0837179128301463,0.13337182066202763,,
58,5132.5420932769775,0.0,-1396.7418992363907,,,,0.008322715759277344,0.7615799,1.067291689501536,0.9983275321706815,0.040895816770404735,0.02670028899145165,1.9081520485414734,0.0017398050507148113,0.08440427912932737,0.13364511074874447,,
59,5132.651546955109,0.0,-1402.352693411336,,,,0.007976055145263672,0.7606124,1.0696616374376124,0.998320405860554,0.04098285177297821,0.026814010026317933,1.9026694783917102,0.001725293978286159,0.0844265735937044,0.13392370962665254,,
60,5132.762774705887,0.0,-1437.9361141652673,,,,0.0079193115234375,0.47922263,5.623551853297184,0.9898944827734781,0.10016725659136137,0.08070825874942855,0.8071288097294396,0.005384878611739197,0.18347875986382156,0.2213223059633019,0.19453740119934082,2.4426308426569074e-05
61,5133.100580692291,0.0,-1423.1264178805534,,,,0.007834196090698242,0.7584868,1.0816455294636917,0.9982727727973707,0.04155992303444993,0.027202712222459485,1.8965339197272493,0.001753721900216923,0.08601126307834114,0.13629750634105206,,
62,5133.213090658188,0.0,-1392.7248997005038,,,,0.007878303527832031,0.75657386,1.088353560383731,0.998255206953689,0.041770719964001654,0.02740004667483308,1.891685090893119,0.0017980029357886381,0.08625395376393806,0.13685921614017243,,
63,5133.3225219249725,0.0,-1402.2419911113843,,,,0.0075342655181884766,0.7545069,1.0974461891894032,0.998230604059549,0.042064188337005454,0.027666883581894588,1.8886420906287664,0.0017745015048021432,0.08720011405934927,0.1372395396691093,,
