,q_U234,q_U235,q_U236,q_U237,q_U238,q_Np237,q_Np238,q_Np239,q_Pu238,q_Pu239,q_Pu240,q_Pu241,q_Pu242,q_Am241,q_Am242M,q_Am243,q_Cm242,q_Cm243,q_Cm244,q_Cm245,q_I135,q_Xe135,q_Nd147,q_Nd148,q_Pm147,q_Pm148,q_Pm148M,q_Pm149,q_Sm149,q_Gd154,q_Gd155,q_Gd156,q_Gd157,q_Gd158,q_Gd160,q_Eu157,q_Rh103,q_Ru103,q_Eu153,q_residual
32_3,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_4,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_5,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_6,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_7,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_8,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_9,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
32_10,7.75164e-07,2.7774106e-05,2.4859443e-05,4.8246e-08,0.006499538365,3.072155e-06,8.456e-09,5.20209e-07,1.380512e-06,3.4875587e-05,1.8215932e-05,9.799089e-06,5.546331e-06,3.34425e-07,6.463e-09,1.201079e-06,1.42643e-07,3.607e-09,4.55127e-07,2.4608e-08,4.586e-09,1.643e-09,6.1679e-08,4.734491e-06,1.908598e-06,9.878e-09,1.327e-08,1.0806e-08,1.7977e-08,3.3501e-08,7.85e-10,1.241828e-06,1.112e-09,2.85668e-07,2.98e-08,2.02e-10,8.092148e-06,6.17587e-07,1.528431e-06,1
33_0,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_1,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_2,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_3,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_4,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_5,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_6,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_7,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_8,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_9,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
33_10,7.42717e-07,2.4510957e-05,2.5090237e-05,4.9151e-08,0.00648517032,3.243793e-06,9.037e-09,5.26687e-07,1.547031e-06,3.4970075e-05,1.8836944e-05,1.0117813e-05,6.148881e-06,3.50589e-07,6.796e-09,1.396284e-06,1.55181e-07,4.136e-09,5.68933e-07,3.1955e-08,4.578e-09,1.624e-09,6.1557e-08,4.998045e-06,1.910041e-06,9.993e-09,1.3293e-08,1.0895e-08,1.7904e-08,3.8387e-08,8.47e-10,1.424002e-06,1.192e-09,3.2011e-07,3.3046e-08,2.13e-10,8.423361e-06,6.24246e-07,1.622164e-06,1
34_0,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_1,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_2,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_3,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_4,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_5,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_6,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_7,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_8,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_9,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
34_10,7.09913e-07,2.1441321e-05,2.5258092e-05,4.9964e-08,0.006469792042,3.415605e-06,9.626e-09,5.32966e-07,1.726923e-06,3.5052803e-05,1.943308e-05,1.0417894e-05,6.79268e-06,3.65632e-07,7.105e-09,1.614669e-06,1.676e-07,4.699e-09,7.07423e-07,4.1207e-08,4.57e-09,1.606e-09,6.1443e-08,5.27592e-06,1.908469e-06,1.009e-08,1.3298e-08,1.0979e-08,1.7838e-08,4.3844e-08,9.12e-10,1.631547e-06,1.28e-09,3.59209e-07,3.6601e-08,2.24e-10,8.753499e-06,6.30694e-07,1.717648e-06,1
35_0,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_1,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_2,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_3,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_4,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_5,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_6,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_7,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_8,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_9,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
35_10,6.74478e-07,1.838063e-05,2.5363534e-05,5.0714e-08,0.006452085135,3.59837e-06,1.026e-08,5.39405e-07,1.934289e-06,3.5133911e-05,2.0041455e-05,1.0718565e-05,7.528456e-06,3.80429e-07,7.41e-09,1.875869e-06,1.80575e-07,5.334e-09,8.88285e-07,5.3701e-08,4.562e-09,1.589e-09,6.1332e-08,5.591058e-06,1.90378e-06,1.0175e-08,1.3286e-08,1.1063e-08,1.778e-08,5.038e-08,9.86e-10,1.885692e-06,1.384e-09,4.0713e-07,4.0782e-08,2.36e-10,9.105013e-06,6.37321e-07,1.821577e-06,1
36_0,6.44447e-07,1.5990496e-05,2.538927e-05,5.1238e-08,0.00643605828,3.750195e-06,1.079e-08,5.44528e-07,2.120615e-06,3.5200824e-05,2.0528618e-05,1.0955751e-05,8.186215e-06,3.9184e-07,7.644e-09,2.11919e-06,1.91104e-07,5.887e-09,1.071537e-06,6.6742e-08,4.554e-09,1.575e-09,6.1248e-08,5.872362e-06,1.897726e-06,1.0231e-08,1.3264e-08,1.1128e-08,1.7744e-08,5.6499e-08,1.053e-09,2.128843e-06,1.482e-09,4.53215e-07,4.4639e-08,2.46e-10,9.39909e-06,6.42649e-07,1.910342e-06,1
36_1,6.44447e-07,1.5990496e-05,2.538927e-05,5.1238e-08,0.00643605828,3.750195e-06,1.079e-08,5.44528e-07,2.120615e-06,3.5200824e-05,2.0528618e-05,1.0955751e-05,8.186215e-06,3.9184e-07,7.644e-09,2.11919e-06,1.91104e-07,5.887e-09,1.071537e-06,6.6742e-08,4.554e-09,1.575e-09,6.1248e-08,5.872362e-06,1.897726e-06,1.0231e-08,1.3264e-08,1.1128e-08,1.7744e-08,5.6499e-08,1.053e-09,2.128843e-06,1.482e-09,4.53215e-07,4.4639e-08,2.46e-10,9.39909e-06,6.42649e-07,1.910342e-06,1
36_2,6.44447e-07,1.5990496e-05,2.538927e-05,5.1238e-08,0.00643605828,3.750195e-06,1.079e-08,5.44528e-07,2.120615e-06,3.5200824e-05,2.0528618e-05,1.0955751e-05,8.186215e-06,3.9184e-07,7.644e-09,2.11919e-06,1.91104e-07,5.887e-09,1.071537e-06,6.6742e-08,4.554e-09,1.575e-09,6.1248e-08,5.872362e-06,1.897726e-06,1.0231e-08,1.3264e-08,1.1128e-08,1.7744e-08,5.6499e-08,1.053e-09,2.128843e-06,1.482e-09,4.53215e-07,4.4639e-08,2.46e-10,9.39909e-06,6.42649e-07,1.910342e-06,1
